titles,abstracts,categories,entry_ids,pdf_url,published,authors,primary_category
LLaDA2.0-Uni: Unifying Multimodal Understanding and Generation with Diffusion Large Language Model,"We present LLaDA2.0-Uni, a unified discrete diffusion large language model (dLLM) that supports multimodal understanding and generation within a natively integrated framework. Its architecture combines a fully semantic discrete tokenizer, a MoE-based dLLM backbone, and a diffusion decoder. By discretizing continuous visual inputs via SigLIP-VQ, the model enables block-level masked diffusion for both text and vision inputs within the backbone, while the decoder reconstructs visual tokens into high-fidelity images. Inference efficiency is enhanced beyond parallel decoding through prefix-aware optimizations in the backbone and few-step distillation in the decoder. Supported by carefully curated large-scale data and a tailored multi-stage training pipeline, LLaDA2.0-Uni matches specialized VLMs in multimodal understanding while delivering strong performance in image generation and editing. Its native support for interleaved generation and reasoning establishes a promising and scalable paradigm for next-generation unified foundation models. Codes and models are available at https://github.com/inclusionAI/LLaDA2.0-Uni.",['cs.CV'],http://arxiv.org/abs/2604.20796v1,https://arxiv.org/pdf/2604.20796v1,22/04/2026-17:20:42,"['Inclusion AI', 'Tiwei Bie', 'Haoxing Chen', 'Tieyuan Chen', 'Zhenglin Cheng', 'Long Cui', 'Kai Gan', 'Zhicheng Huang', 'Zhenzhong Lan', 'Haoquan Li', 'Jianguo Li', 'Tao Lin', 'Qi Qin', 'Hongjun Wang', 'Xiaomei Wang', 'Haoyuan Wu', 'Yi Xin', 'Junbo Zhao']",cs.CV
"Automatic Ontology Construction Using LLMs as an External Layer of Memory, Verification, and Planning for Hybrid Intelligent Systems","This paper presents a hybrid architecture for intelligent systems in which large language models (LLMs) are extended with an external ontological memory layer. Instead of relying solely on parametric knowledge and vector-based retrieval (RAG), the proposed approach constructs and maintains a structured knowledge graph using RDF/OWL representations, enabling persistent, verifiable, and semantically grounded reasoning.
  The core contribution is an automated pipeline for ontology construction from heterogeneous data sources, including documents, APIs, and dialogue logs. The system performs entity recognition, relation extraction, normalization, and triple generation, followed by validation using SHACL and OWL constraints, and continuous graph updates. During inference, LLMs operate over a combined context that integrates vector-based retrieval with graph-based reasoning and external tool interaction.
  Experimental observations on planning tasks, including the Tower of Hanoi benchmark, indicate that ontology augmentation improves performance in multi-step reasoning scenarios compared to baseline LLM systems. In addition, the ontology layer enables formal validation of generated outputs, transforming the system into a generation-verification-correction pipeline.
  The proposed architecture addresses key limitations of current LLM-based systems, including lack of long-term memory, weak structural understanding, and limited reasoning capabilities. It provides a foundation for building agent-based systems, robotics applications, and enterprise AI solutions that require persistent knowledge, explainability, and reliable decision-making.",['cs.AI'],http://arxiv.org/abs/2604.20795v1,https://arxiv.org/pdf/2604.20795v1,22/04/2026-17:19:43,"['Pavel Salovskii', 'Iuliia Gorshkova']",cs.AI
Magnetic uncertainty in variable geometry,"In this paper, we study Hardy-type uncertainty principles and unique continuation properties for linear covariant Schrodinger equations with variable coefficients in the presence of bounded electric and magnetic potentials. Under suitable smallness assumptions on the leading coefficients, we prove that any solution exhibiting super-quadratic exponential decay at two distinct times must vanish identically. Under an additional structural assumption on the coefficient matrix $G$, we further establish a Hardy-type result at the quadratic exponential scale. We also obtain an analogous uniqueness result for the heat equation with variable-coefficient magnetic perturbations.
  Our results unify and extend previous works in two directions: they recover the constant-coefficient covariant case treated by Barcelo-Fanelli-Gutierrez-Ruiz-Vilela when $G=I$, and the variable-coefficient non-magnetic case considered by Federico-Li-Yu when $A=0$. The proofs combine logarithmic convexity arguments with Carleman estimates adapted to variable-coefficient covariant Schrödinger and parabolic flows. Although our approach follows the general strategy introduced by Escauriaza-Kenig-Ponce-Vega, substantial new difficulties arise from the interaction between the variable metric and the magnetic structure, which requires new weight functions and refined commutator estimates.",['math.AP'],http://arxiv.org/abs/2604.20794v1,https://arxiv.org/pdf/2604.20794v1,22/04/2026-17:19:38,"['Luca Fanelli', 'Yilin Song', 'Ying Wang', 'Jiqiang Zheng', 'Ruihan Zhou']",math.AP
Efficient simulation of noisy IQP circuits with amplitude-damping noise,"Efficient classical simulation of noisy intermediate-scale quantum (NISQ) circuits has been a topic of intense study over the past few years. The majority of results on efficient simulation assume that the circuits undergo some variant of unital noise or involve sufficient randomness. However, there are limited results for circuits undergoing non-unital noise in the absence of randomness. In this work, we present a polynomial-time classical algorithm to sample from the output distributions of amplitude-damped instantaneous quantum polynomial (IQP) circuits. Our algorithm works for circuits generated by arbitrary $l$-local diagonal gates with depth $d = Ω(\log(n))$, undergoing constant amplitude-damping noise.",['quant-ph'],http://arxiv.org/abs/2604.05036v2,https://arxiv.org/pdf/2604.05036v2,06/04/2026-18:00:04,"['Shravan Shravan', 'Mohsin Raza', 'Ariel Shlosberg']",quant-ph
Irreducible Gravitational Wave Background as a Particle Detector,"We show that spectral features of primordial gravitational-wave backgrounds (GWB) can directly reconstruct \textit{Lagrangian} parameters of beyond-the-Standard-Model (BSM) particles, for any transient gravitational-wave production mechanism, independent of the specific source of gravitational waves. Sufficiently long-lived particles generically induce a temporary period of early matter domination in the thermal history of the Universe, which imprints two characteristic frequencies in any primordial GWB corresponding to the onset and end of this epoch. These frequencies are determined by the initial abundance, mass, and decay rate of the species. Once the underlying model and initial abundance are specified, the observed spectral features directly determine the particle mass and decay rate. We find that gravitational-wave observations probe regions of parameter space both complementary to and far beyond the reach of upcoming laboratory searches for long-lived particles. Remarkably, frequencies in the nanohertz band, where a stochastic signal has recently been reported by pulsar timing arrays, map directly onto decay lengths accessible in upcoming long-lived-particle (LLP) searches.","['hep-ph', 'astro-ph.CO']",http://arxiv.org/abs/2604.20792v1,https://arxiv.org/pdf/2604.20792v1,22/04/2026-17:17:40,"['Anish Ghoshal', 'Angus Spalding', 'Graham White']",hep-ph
"Can ""AI"" Be a Doctor? A Study of Empathy, Readability, and Alignment in Clinical LLMs","Large Language Models (LLMs) are increasingly deployed in healthcare, yet their communicative alignment with clinical standards remains insufficiently quantified. We conduct a multidimensional evaluation of general-purpose and domain-specialized LLMs across structured medical explanations and real-world physician-patient interactions, analyzing semantic fidelity, readability, and affective resonance. Baseline models amplify affective polarity relative to physicians (Very Negative: 43.14-45.10% vs. 37.25%) and, in larger architectures such as GPT-5 and Claude, produce substantially higher linguistic complexity (FKGL up to 16.91-17.60 vs. 11.47-12.50 in physician-authored responses). Empathy-oriented prompting reduces extreme negativity and lowers grade-level complexity (up to -6.87 FKGL points for GPT-5) but does not significantly increase semantic fidelity. Collaborative rewriting yields the strongest overall alignment. Rephrase configurations achieve the highest semantic similarity to physician answers (up to mean = 0.93) while consistently improving readability and reducing affective extremity. Dual stakeholder evaluation shows that no model surpasses physicians on epistemic criteria, whereas patients consistently prefer rewritten variants for clarity and emotional tone. These findings suggest that LLMs function most effectively as collaborative communication enhancers rather than replacements for clinical expertise.","['cs.CL', 'cs.AI']",http://arxiv.org/abs/2604.20791v1,https://arxiv.org/pdf/2604.20791v1,22/04/2026-17:17:27,"['Mariano Barone', 'Francesco Di Serio', 'Roberto Moio', 'Marco Postiglione', 'Giuseppe Riccio', 'Antonio Romano', 'Vincenzo Moscato']",cs.CL
DiLO: Decoupling Generative Priors and Neural Operators via Diffusion Latent Optimization for Inverse Problems,"Diffusion models have emerged as powerful generative priors for solving PDE-constrained inverse problems. Compared to end-to-end approaches relying on massive paired datasets, explicitly decoupling the prior distribution of physical parameters from the forward physical model, a paradigm often formalized as Plug-and-Play (PnP) priors, offers enhanced flexibility and generalization. To accelerate inference within such decoupled frameworks, fast neural operators are employed as surrogate solvers. However, directly integrating them into standard diffusion sampling introduces a critical bottleneck: evaluating neural surrogates on partially denoised, non-physical intermediate states forces them into out-of-distribution (OOD) regimes. To eliminate this, the physical surrogate must be evaluated exclusively on the fully denoised parameter, a principle we formalize as the Manifold Consistency Requirement. To satisfy this requirement, we present Diffusion Latent Optimization (DiLO), which transforms the stochastic sampling process into a deterministic latent trajectory, enabling stable backpropagation of measurement gradients to the initial latent state. By keeping the trajectory on the physical manifold, it ensures physically valid updates and improves reconstruction accuracy. We provide theoretical guarantees for the convergence of this optimization trajectory. Extensive experiments across Electrical Impedance Tomography, Inverse Scattering, and Inverse Navier-Stokes problems demonstrate DiLO's accuracy, efficiency, and robustness to noise.",['math.NA'],http://arxiv.org/abs/2604.11375v2,https://arxiv.org/pdf/2604.11375v2,13/04/2026-12:15:48,"['Haibo Liu', 'Guang Lin']",math.NA
The E-measure,"We introduce the E-measure: a measure-like generalization of the E-value to a class of hypotheses. Unlike classical measures, E-measures are closed under infimums instead of addition. They arise from a compatibility axiom with logical implications, that there should be at least as much evidence against more specific hypotheses. We show that E-measures are the only non-dominated such objects, if the hypothesis class is closed under intersections. We propose to use the E-measure to present all the relevant evidence for a problem, where the relevance is captured by the choice of hypothesis class. We showcase this by applying the E-measure to decision making, inducing a hypothesis class from the uncertain consequences of decisions. This results in uniform E-consequence bounds on decisions, which nest high-probability loss bounds. Correcting for multiplicity, we consider 'familywise evidence' and 'false evidence rate' control, generalizing from errors and discoveries to continuous evidence. Remarkably, E-measures control these without multiplicity correction if the hypothesis class is intersection-closed. Moreover, we obtain a 'frequentist' notion of updating from E-prior to E-posterior. Abstracting the notion of a 'hypothesis', we advocate for using E-measures for any unknown quantity, leading to predictive E-measures.",['math.ST'],http://arxiv.org/abs/2604.20788v1,https://arxiv.org/pdf/2604.20788v1,22/04/2026-17:14:47,['Nick W. Koning'],math.ST
Computing the Exchange Number in Graphs with respect to Cycle Convexity,"Given a graph $G$, a subset $S \subseteq V(G)$ is \textit{cycle convex}, if for any vertex $v \in V(G) \setminus S$, the induced subgraph, $G[S \cup \{v\}]$ cannot form a cycle containing the vertex $v$. The \textit{exchange number} of $G$, denoted by $e_{cc}(G)$ is the maximum cardinality of an $\textit{$E$-independent}$ set of $G$. This paper studies the computational complexity of determining the exchange number of graphs and provides exact values for some graph classes. Given a graph $G$ and a positive integer $k$, we show that deciding whether $e_{cc}(G) \geq k$ is NP-complete even if $G$ is a $K_5$-free graph. In contrast, we characterize all $n$-vertex graphs $G$ with exchange number $n-1$ and obtain closed formulas for chordal graphs $G$ whose blocks lie in a single chain, which leads to polynomial-time algorithms for computing $e_{cc}(G)$. We also establish a lower bound for the exchange number of the Cartesian product of general graphs and by using the results of Anand et al. \cite{bijo2}, we derive an explicit formula for the exchange number of strong and lexicographic graph products.",['math.CO'],http://arxiv.org/abs/2604.20787v1,https://arxiv.org/pdf/2604.20787v1,22/04/2026-17:14:03,"['Revathy S. Nair', 'Bijo S. Anand', 'Julliano R. Nascimento']",math.CO
"Twisted Alexander Polynomials, Ribbon Homology Cobordisms, and the Thurston Norm","Let $Y_-$ and $Y_+$ be two compact 3-manifolds with empty or toroidal boundary. A 4-dimensional ribbon homology cobordism is a homologically trivial cobordism built with 1-handles and 2-handles. In this note, following the work of Friedl and collaborators, we apply twisted Alexander polynomials to show that if there is a ribbon homology cobordism from $Y_-$ to $Y_+$ with $Y_-$ irreducible, then the unit ball of the Thurston norm of $Y_-$ contains that of $Y_+$. Moreover, we show in general that the fibered classes of $Y_+$ correspond to those of $Y_-$.",['math.GT'],http://arxiv.org/abs/2604.20785v1,https://arxiv.org/pdf/2604.20785v1,22/04/2026-17:12:50,['Brian Sun'],math.GT
GeoRect4D: Geometry-Compatible Generative Rectification for Dynamic Sparse-View 3D Reconstruction,"Reconstructing dynamic 3D scenes from sparse multi-view videos is highly ill-posed, often leading to geometric collapse, trajectory drift, and floating artifacts. Recent attempts introduce generative priors to hallucinate missing content, yet naive integration frequently causes structural drift and temporal inconsistency due to the mismatch between stochastic 2D generation and deterministic 3D geometry. In this paper, we propose GeoRect4D, a novel unified framework for sparse-view dynamic reconstruction that couples explicit 3D consistency with generative refinement via a closed-loop optimization process. Specifically, GeoRect4D introduces a degradation-aware feedback mechanism that incorporates a robust anchor-based dynamic 3DGS substrate with a single-step diffusion rectifier to hallucinate high-fidelity details. This rectifier utilizes a structural locking mechanism and spatiotemporal coordinated attention, effectively preserving physical plausibility while restoring missing content. Furthermore, we present a progressive optimization strategy that employs stochastic geometric purification to eliminate floaters and generative distillation to infuse texture details into the explicit representation. Extensive experiments demonstrate that GeoRect4D achieves state-of-the-art performance in reconstruction fidelity, perceptual quality, and spatiotemporal consistency across multiple datasets.",['cs.CV'],http://arxiv.org/abs/2604.20784v1,https://arxiv.org/pdf/2604.20784v1,22/04/2026-17:12:02,"['Zhenlong Wu', 'Zihan Zheng', 'Xuanxuan Wang', 'Qianhe Wang', 'Hua Yang', 'Xiaoyun Zhang', 'Qiang Hu', 'Wenjun Zhang']",cs.CV
Physics-Conditioned Synthesis of Internal Ice-Layer Thickness for Incomplete Layer Traces,"Internal ice layers imaged by radar provide key evidence of snow accumulation and ice dynamics, but radar-derived layer boundary observations are often incomplete, with discontinuous traces and sometimes entirely missing layers, due to limited resolution, sensor noise, and signal loss. Existing graph-based models for ice stratigraphy generally assume sufficiently complete layer profiles and focus on predicting deeper-layer thickness from reliably traced shallow layers. In this work, we address the layer-completion problem itself by synthesizing complete ice-layer thickness annotations from incomplete radar-derived layer traces by conditioning on colocated physical features synchronized from physical climate models. The proposed network combines geometric learning to aggregate within-layer spatial context with a transformer-based temporal module that propagates information across layers to encourage coherent stratigraphy and consistent thickness evolution. To learn from incomplete supervision, we optimize a mask-aware robust regression objective that evaluates errors only at observed thickness values and normalizes by the number of valid entries, enabling stable training under varying sparsity without imputation and steering completions toward physically plausible values. The model preserves observed thickness where available and infers only missing regions, recovering fragmented segments and even fully absent layers while remaining consistent with measured traces. As an additional benefit, the synthesized thickness stacks provide effective pretraining supervision for a downstream deep-layer predictor, improving fine-tuned accuracy over training from scratch on the same fully traced data.",['cs.LG'],http://arxiv.org/abs/2604.20783v1,https://arxiv.org/pdf/2604.20783v1,22/04/2026-17:10:48,"['Zesheng Liu', 'Maryam Rahnemoonfar']",cs.LG
"Modularity, Extensions and Connectivity in Infinite Matroids","We generalize the well-studied notion of a modular pair of a finite matroid to arbitrary families of sets in infinite matroids, and use it to develop the theory of infinite matroids in several as-yet-unexplored areas. Our results include a complete theory of single-element extensions, a description of the relationship between quotients and projections, a proof that matroids for which every flat is modular must be finitary, and two new perspectives on the infinite matroid connectivity parameter λ. In most cases, existing theory for finite matroids either fails completely or does not extend in obvious ways, and as a result we develop multiple new techniques for reasoning about infinite matroids, including establishing well-behaved infinite analogues of nullity, local connectivity and skewness. We also point to an online repository containing formalized proofs of all our results using the lean4 proof assistant",['math.CO'],http://arxiv.org/abs/2604.20778v1,https://arxiv.org/pdf/2604.20778v1,22/04/2026-17:06:22,"['Mattias Ehatamm', 'Peter Nelson', 'Fernanda Rivera Omana']",math.CO
Efficient Multi-Cohort Inference for Long-Term Effects and Lifetime Value in A/B Testing with User Learning,"In streaming platforms churn is extremely costly, yet A/B tests are typically evaluated using outcomes observed within a limited experimental horizon. Even when both short- and predicted long-term engagement metrics are considered, they may fail to capture how a treatment affects users' retention. Consequently, an intervention may appear beneficial in the short term and neutral in the long term while still generating lower total value than the control due to users churn.
  To address this limitation, we introduce a method that estimates long-term treatment effects (LTE) and residual lifetime value change ($ΔERLV$) in short multi-cohort A/B tests under user learning. To estimate time-varying treatment effects efficiently, we introduce an inverse-variance weighted estimator that combines multiple cohorts estimates, reducing variance relative to standard approaches in the literature. The estimated treatment trajectory is then modeled as a parametric decay to recover both the asymptotic treatment effect and the cumulative value generated over time.
  Our framework enables simultaneous evaluation of steady-state impact and residual user value within a single experiment. Empirical results show improved precision in estimating LTE and $ΔERLV$ and identify scenarios in which relying on either short-term or long-term metrics alone would lead to incorrect product decisions.",['cs.LG'],http://arxiv.org/abs/2604.20777v1,https://arxiv.org/pdf/2604.20777v1,22/04/2026-17:05:11,"['Dario Simionato', 'Andrea Tonon', 'Mingxue Wang', 'Weiguo Wang', 'Tong Gui', 'Xiaoyue Li']",cs.LG
Path integral formulation of finite-dimensional quantum mechanics in discrete phase space,"We develop a path integral representation for the dynamics of quantum systems with a finite-dimensional Hilbert space, formulated entirely within a discrete phase space. Starting from the discrete Wigner function defined on $\mathbb{Z}_d \times \mathbb{Z}_d$ (with $d$ an odd prime), and the associated Weyl transform built from generalized displacement operators, we derive an exact evolution kernel that propagates the discrete Wigner function in time. By exploiting the composition law of the kernel and iterating the short-time approximation, we obtain a sum-over-paths expression for the propagator weighted by a discrete phase-space action that is the natural finite-dimensional counterpart of Marinov's functional. For Hamiltonians linear in the phase-space coordinates, we show that the fluctuation sum factorizes and, at times strictly commensurate with the lattice (the Clifford-covariant regime), collapses to a deterministic shift realizing the discrete analog of classical Hamiltonian flow. The formulation is applied to a single qutrit ($d=3$) under a diagonal Hamiltonian, and to two interacting qutrits, where we show explicitly that the full entanglement dynamics -- captured by a closed-form expression for the linear entropy valid for all times -- requires the coherent contribution of all fluctuation sectors of the action. The $\tildeμ= 0$ sector alone is non-real at finite time step and collapses to a trivial (uniform) kernel in the continuum limit, failing to reproduce the entanglement dynamics in either regime. We discuss the relevance of this construction for semiclassical simulation of many-body spin systems and the characterization of non-classicality through Wigner negativity.","['quant-ph', 'math-ph']",http://arxiv.org/abs/2604.20776v1,https://arxiv.org/pdf/2604.20776v1,22/04/2026-17:04:10,"['Leonardo A. Pachon', 'Andres F. Gomez']",quant-ph
Relative Entropy Estimation in Function Space: Theory and Applications to Trajectory Inference,"Trajectory Inference (TI) seeks to recover latent dynamical processes from snapshot data, where only independent samples from time-indexed marginals are observed. In applications such as single-cell genomics, destructive measurements make path-space laws non-identifiable from finitely many marginals, leaving held-out marginal prediction as the dominant but limited evaluation protocol. We introduce a general framework for estimating the Kullback-Leibler divergence (KL) divergence between probability measures on function space, yielding a tractable, data-driven estimator that is scalable to realistic snapshot datasets. We validate the accuracy of our estimator on a benchmark suite, where the estimated functional KL closely matches the analytic KL. Applying this framework to synthetic and real scRNA-seq datasets, we show that current evaluation metrics often give inconsistent assessments, whereas path-space KL enables a coherent comparison of trajectory inference methods and exposes discrepancies in inferred dynamics, especially in regions with sparse or missing data. These results support functional KL as a principled criterion for evaluating trajectory inference under partial observability.",['cs.LG'],http://arxiv.org/abs/2604.20775v1,https://arxiv.org/pdf/2604.20775v1,22/04/2026-17:03:49,"['Chao Wang', 'Luca Nepote', 'Giulio Franzese', 'Pietro Michiardi']",cs.LG
RelianceScope: An Analytical Framework for Examining Students' Reliance on Generative AI Chatbots in Problem Solving,"Generative AI chatbots enable personalized problem-solving, but effective learning requires students to self-regulate both how they seek help and how they use AI-generated responses. Considering engagement modes across these two actions reveals nuanced reliance patterns: for example, a student may actively engage in help-seeking by clearly specifying areas of need, yet engage passively in response-use by copying AI outputs, or vice versa. However, existing research lacks systematic tools for jointly capturing engagement across help-seeking and response-use, limiting the analysis of such reliance behaviors. We introduce RelianceScope, an analytical framework that characterizes students' reliance on chatbots during problem-solving. RelianceScope (1) operationalizes reliance into nine patterns based on combinations of engagement modes in help-seeking and response-use, and (2) situates these patterns within a knowledge-context lens that accounts for students' prior knowledge and the instructional significance of knowledge components. Rather than prescribing optimal AI use, the framework enables fine-grained analysis of reliance in open-ended student-AI interactions. As an illustrative application, we applied RelianceScope to analyze chat and code-edit logs from 79 college students in a web programming course. Results show that active help-seeking is associated with active response-use, whereas reliance patterns remain similar across knowledge mastery levels. Students often struggled to articulate their knowledge gaps and to adapt AI responses. Using our annotated dataset as a benchmark, we further demonstrate that large language models can reliably detect reliance during help-seeking and response-use. We conclude by discussing the implications of RelianceScope and the design guidelines for AI-supported educational systems.",['cs.HC'],http://arxiv.org/abs/2602.16251v2,https://arxiv.org/pdf/2602.16251v2,18/02/2026-07:59:44,"['Hyoungwook Jin', 'Minju Yoo', 'Jieun Han', 'Zixin Chen', 'So-Yeon Ahn', 'Xu Wang']",cs.HC
Bounded Ratio Reinforcement Learning,"Proximal Policy Optimization (PPO) has become the predominant algorithm for on-policy reinforcement learning due to its scalability and empirical robustness across domains. However, there is a significant disconnect between the underlying foundations of trust region methods and the heuristic clipped objective used in PPO. In this paper, we bridge this gap by introducing the Bounded Ratio Reinforcement Learning (BRRL) framework. We formulate a novel regularized and constrained policy optimization problem and derive its analytical optimal solution. We prove that this solution ensures monotonic performance improvement. To handle parameterized policy classes, we develop a policy optimization algorithm called Bounded Policy Optimization (BPO) that minimizes an advantage-weighted divergence between the policy and the analytic optimal solution from BRRL. We further establish a lower bound on the expected performance of the resulting policy in terms of the BPO loss function. Notably, our framework also provides a new theoretical lens to interpret the success of the PPO loss, and connects trust region policy optimization and the Cross-Entropy Method (CEM). We additionally extend BPO to Group-relative BPO (GBPO) for LLM fine-tuning. Empirical evaluations of BPO across MuJoCo, Atari, and complex IsaacLab environments (e.g., Humanoid locomotion), and of GBPO for LLM fine-tuning tasks, demonstrate that BPO and GBPO generally match or outperform PPO and GRPO in stability and final performance.","['cs.LG', 'cs.AI']",http://arxiv.org/abs/2604.18578v2,https://arxiv.org/pdf/2604.18578v2,20/04/2026-17:59:01,"['Yunke Ao', 'Le Chen', 'Bruce D. Lee', 'Assefa S. Wahd', 'Aline Czarnobai', 'Philipp Fürnstahl', 'Bernhard Schölkopf', 'Andreas Krause']",cs.LG
General Relativity via differential forms -- explorations in Plebanski's Formalism for GR,"This thesis studies general relativity (GR) using chiral formulations, which take advantage of the decomposition of the four-dimensional Lorentz group into self-dual and anti-self-dual sectors. Within this framework, GR can be expressed using Plebanski's formulation, where the basic variables are triples of 2-forms rather than a metric, or alternatively through pure connection approaches. These viewpoints expose additional structure in Einstein's equations (EEs) and offer new analytical and numerical tools. Part I develops the geometric foundations using fibre bundles, where the 2-forms arise as soldering forms on an SO(3,C) bundle. Part II investigates the linearised form of EEs in the chiral setting, with particular attention to their gauge fixings. Part III extends this analysis to the nonlinear regime, and also examines the complex-geometric structure underlying black hole spacetimes. The final part turns to numerical relativity, exploring evolution schemes built from the chiral formulations and their associated gauge choices.","['gr-qc', 'math-ph']",http://arxiv.org/abs/2604.20772v1,https://arxiv.org/pdf/2604.20772v1,22/04/2026-16:58:59,['Adam Shaw'],gr-qc
Encounter times of random walkers with simultaneous resetting on networks,"In this work, we study the dynamics of multiple random walkers on networks subject to a simultaneous resetting protocol, whereby all walkers are synchronously returned to their respective initial nodes. For this collective Markovian process, we derive exact analytical expressions for the mean first-encounter time, defined as the average time required for all walkers to meet for the first time at a given node. These results are formulated in terms of the eigenvalues and eigenvectors of the transition matrices governing the dynamics without resetting, providing a clear spectral interpretation of the impact of resetting on encounter processes. We further establish a general criterion for finite networks that determines when the introduction of a nonzero resetting probability reduces the mean first-encounter time and leads to an optimal resetting strategy. The theoretical predictions are illustrated through numerical results on regular and heterogeneous networks, for encounters involving two or more walkers, and for combinations of local and nonlocal dynamics. Our findings demonstrate that simultaneous resetting can significantly reduce encounter times for specific target nodes and initial conditions, while becoming ineffective for highly exploratory dynamics or distant targets. A comparison with independent resetting shows that simultaneous resetting is more efficient in homogeneous networks, whereas independent resetting can outperform it in heterogeneous structures, thereby revealing a trade-off between synchronization and exploration. The framework provides a unified approach to collective search and encounter problems on networks with resetting.",['cond-mat.stat-mech'],http://arxiv.org/abs/2604.20770v1,https://arxiv.org/pdf/2604.20770v1,22/04/2026-16:58:38,"['Cristian D. Suarez-Jimenez', 'Alejandro P. Riascos', 'Denis Boyer']",cond-mat.stat-mech
The Pc1 geomagnetic pulsations in light of the Cepheid theory,"It has been 90 years since the discovery of geomagnetic pulsations in the Pc1 range (0.2-5 Hz), widely known as pearls. In the second half of the last century, the concept of pearls as multiple echoes of a wave packet that propagates along the lines of the geomagnetic field, periodically reflecting off the ionosphere at magnetically conjugate points emerged. This paper proposes an alternative interpretation of the pearls. It is assumed that high above the Earth in the narrow equatorial zone of the outer radiation belt there is a pulsed generator of ion-cyclotron waves. The generator excites a discrete sequence of wave packets, which are recorded in the magnetosphere and on the Earth's surface as a series of pearls. The generator is a Q-modulated ion cyclotron resonator with active filling. The presence of opacity domains adjacent to the resonator's end faces is reminiscent of the opacity layer in the atmosphere of a Cepheid. This association was strengthened by the fact that in both cases the formation of opaque layers is associated with the presence in the medium of ions with different charge-to-mass ratios. Based on this association, the idea of a ponderomotive valve arose, periodically changing the width of the opacity domains, thereby forming a periodic sequence of pearls. The ponderomotive valve in pearl theory is analogous to the Eddington valve in Cepheid theory.",['physics.geo-ph'],http://arxiv.org/abs/2604.20769v1,https://arxiv.org/pdf/2604.20769v1,22/04/2026-16:57:59,"['A. V. Guglielmi', 'A. S. Potapov', 'F. Z. Feygin']",physics.geo-ph
Primordial Magnetogenesis and Gravitational Waves from ALP-assisted Phase Transition,"Sufficiently strong first-order phase transitions (FOPTs) in the early Universe can simultaneously produce an observable stochastic gravitational wave background (SGWB) and a large-scale primordial magnetic field (PMF). The recent $3.8σ$ evidence for a non-zero intergalactic MF from anisotropic pair-halo searches using \textit{Fermi}-LAT data further motivates a cosmological origin of this MF. We investigate an FOPT-origin of both cosmic signatures, namely, PMF and SGWB, and the correlation between them, within a minimal axion-like particle (ALP) framework in which a global $U(1)$ symmetry is spontaneously broken through radiative corrections, with the ALP sector coupled to the Standard Model (SM) via Higgs-portal. We compute the present-day PMF amplitude and coherence length for both maximally helical and non-helical configurations, accounting for inverse cascade effects. For maximally helical configurations, we find peak field strengths up to $B_0 \sim 10^{-9}$ G at coherence length $λ_0 \sim 10^{-3}-10^{-1}$ Mpc, consistent with lower bounds on the IGMF inferred from blazar observations by MAGIC, H.E.S.S. and {\it Fermi}-LAT. We show that the ALP parameter region consistent with $γ$-ray blazar data (assuming maximal helicity) simultaneously produces SGWB detectable at future space-based interferometers, such as LISA, etc., over the ALP decay constant range $10^3~\text{GeV} \lesssim f_a \lesssim 10^5~\text{GeV}$. We directly map these onto effective ALP couplings to SM particles, e.g., photons, gluons, and fermions. This establishes a multi-messenger complementarity between cosmological observables and laboratory/astrophysical ALP searches, with the combined constraints preferring relatively heavy ALPs, $m_a \gtrsim 0.1~\text{GeV}$, in a regime accessible to next-generation intensity and energy-frontier experiments.","['hep-ph', 'astro-ph.CO', 'hep-th']",http://arxiv.org/abs/2604.20768v1,https://arxiv.org/pdf/2604.20768v1,22/04/2026-16:57:22,"['Pankaj Borah', 'P. S. Bhupal Dev', 'Anish Ghoshal']",hep-ph
Gravity mediated entanglement of phonons in Bose-Einstein condensates,"The eigenstates of two test-masses (where each test-mass is placed inside of a harmonic trap) separated by a distance, can get entangled where gravity acts as the mediator of entanglement and it has been argued in \href{https://doi.org/10.48550/arXiv.2511.07348}{arXiv:2511.07348 [quant-ph]} that this entanglement of masses cannot be generated without the underlying quantum nature of gravity. In this work, we consider two non-relativistic Bose-Einstein condensates (formed inside of harmonic trap potentials with identical trapping frequencies) separated by a distance. We take a linearized quantum gravity model and investigate the generation of entanglement while gravitons serve as the mediator of entanglement. The entanglement is generated between the phonon modes of the two condensates, and we observe that for very low separation distance, the entanglement generated is significantly higher than that observed for the quantum gravity induced entanglement of masses or QGEM protocol; however, the fall of entanglement is faster than the two-particle case for two separated Bose-Einstein condensates. We observe that when the number of particles in the condensate is increased, the degree of entanglement for a smaller separation distance becomes substantially higher compared to the case discussed in \href{https://doi.org/10.1103/PhysRevD.105.106028}{Phys. Rev. D 105 (2022) 106028}, which allows for a more robust experimental proposal using this quantum gravity induced entanglement of phonons or QGEP protocol.","['hep-th', 'gr-qc', 'quant-ph']",http://arxiv.org/abs/2604.20767v1,https://arxiv.org/pdf/2604.20767v1,22/04/2026-16:56:06,"['Soham Sen', 'Sunandan Gangopadhyay', 'Vlatko Vedral']",hep-th
